message_id,image_path,detected_object_class,confidence_score,detected_at
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_11.jpg,clock,0.4272936284542084,2025-07-13T23:16:28.753077
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_13.jpg,hot dog,0.5038546919822693,2025-07-13T23:16:29.730460
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_13.jpg,donut,0.39899754524230957,2025-07-13T23:16:29.730527
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_13.jpg,hot dog,0.3097327649593353,2025-07-13T23:16:29.730579
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_13.jpg,donut,0.2969222366809845,2025-07-13T23:16:29.730630
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_13.jpg,hot dog,0.26365914940834045,2025-07-13T23:16:29.730680
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_13.jpg,hot dog,0.250239759683609,2025-07-13T23:16:29.730730
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_17.jpg,bottle,0.5259650349617004,2025-07-13T23:16:32.562572
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_17.jpg,bottle,0.49454933404922485,2025-07-13T23:16:32.562707
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_17.jpg,bottle,0.4317871928215027,2025-07-13T23:16:32.562813
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_17.jpg,bottle,0.3873794972896576,2025-07-13T23:16:32.562950
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_17.jpg,bottle,0.38497117161750793,2025-07-13T23:16:32.563548
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_17.jpg,bottle,0.3799237012863159,2025-07-13T23:16:32.564153
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_17.jpg,bottle,0.374876469373703,2025-07-13T23:16:32.564624
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_17.jpg,bottle,0.3264196515083313,2025-07-13T23:16:32.564884
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_17.jpg,bottle,0.2848581373691559,2025-07-13T23:16:32.565091
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_17.jpg,bottle,0.27928799390792847,2025-07-13T23:16:32.565188
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_17.jpg,bottle,0.27187925577163696,2025-07-13T23:16:32.565314
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_19.jpg,person,0.9401442408561707,2025-07-13T23:16:34.275014
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_19.jpg,person,0.9276632070541382,2025-07-13T23:16:34.275154
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_19.jpg,dining table,0.3616376519203186,2025-07-13T23:16:34.275250
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_19.jpg,dining table,0.32224997878074646,2025-07-13T23:16:34.275400
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_2.jpg,bottle,0.38718265295028687,2025-07-13T23:16:35.084724
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_20.jpg,person,0.9401442408561707,2025-07-13T23:16:35.838377
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_20.jpg,person,0.9276632070541382,2025-07-13T23:16:35.839435
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_20.jpg,dining table,0.3616376519203186,2025-07-13T23:16:35.840336
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_20.jpg,dining table,0.32224997878074646,2025-07-13T23:16:35.840714
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_21.jpg,bird,0.25255754590034485,2025-07-13T23:16:37.328783
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_22.jpg,stop sign,0.27750536799430847,2025-07-13T23:16:38.236318
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_23.jpg,cell phone,0.610697865486145,2025-07-13T23:16:39.120463
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_25.jpg,cell phone,0.8613103628158569,2025-07-13T23:16:39.888967
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_25.jpg,person,0.6283650398254395,2025-07-13T23:16:39.889092
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_26.jpg,person,0.8275559544563293,2025-07-13T23:16:40.751283
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_26.jpg,cup,0.4267362058162689,2025-07-13T23:16:40.751430
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_26.jpg,book,0.31771397590637207,2025-07-13T23:16:40.751656
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_26.jpg,book,0.31305059790611267,2025-07-13T23:16:40.751795
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_29.jpg,person,0.6185224652290344,2025-07-13T23:16:42.284626
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_29.jpg,surfboard,0.5944799780845642,2025-07-13T23:16:42.284732
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_29.jpg,person,0.527970552444458,2025-07-13T23:16:42.284816
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_29.jpg,person,0.2781943380832672,2025-07-13T23:16:42.284894
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_30.jpg,person,0.4139041602611542,2025-07-13T23:16:43.938716
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_31.jpg,bottle,0.5125073790550232,2025-07-13T23:16:44.676618
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_31.jpg,bottle,0.4973132312297821,2025-07-13T23:16:44.677115
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_31.jpg,bottle,0.43496695160865784,2025-07-13T23:16:44.678472
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_31.jpg,bottle,0.3880819082260132,2025-07-13T23:16:44.681922
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_31.jpg,bottle,0.3880271315574646,2025-07-13T23:16:44.682309
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_31.jpg,bottle,0.38319599628448486,2025-07-13T23:16:44.682416
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_31.jpg,bottle,0.37693241238594055,2025-07-13T23:16:44.682498
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_31.jpg,bottle,0.3327511250972748,2025-07-13T23:16:44.682576
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_31.jpg,bottle,0.2785998582839966,2025-07-13T23:16:44.682653
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_31.jpg,bottle,0.2762432098388672,2025-07-13T23:16:44.682729
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_31.jpg,bottle,0.2743058502674103,2025-07-13T23:16:44.682805
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_32.jpg,person,0.5881935954093933,2025-07-13T23:16:45.656330
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_33.jpg,orange,0.6712222695350647,2025-07-13T23:16:48.038664
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_33.jpg,orange,0.5760772228240967,2025-07-13T23:16:48.038769
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_33.jpg,book,0.27159297466278076,2025-07-13T23:16:48.038856
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_39.jpg,mouse,0.9113696217536926,2025-07-13T23:16:51.088773
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_39.jpg,mouse,0.9018739461898804,2025-07-13T23:16:51.089081
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_39.jpg,mouse,0.8929608464241028,2025-07-13T23:16:51.089460
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_39.jpg,mouse,0.6237649917602539,2025-07-13T23:16:51.089837
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_39.jpg,mouse,0.5940202474594116,2025-07-13T23:16:51.090224
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_39.jpg,mouse,0.5546790957450867,2025-07-13T23:16:51.090443
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_39.jpg,mouse,0.5261478424072266,2025-07-13T23:16:51.090687
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_39.jpg,mouse,0.41445061564445496,2025-07-13T23:16:51.090805
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_40.jpg,person,0.7191462516784668,2025-07-13T23:16:53.932477
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_40.jpg,person,0.6743711233139038,2025-07-13T23:16:53.932650
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_40.jpg,person,0.6338376402854919,2025-07-13T23:16:53.932751
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_40.jpg,person,0.5978044271469116,2025-07-13T23:16:53.932840
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_40.jpg,person,0.5868255496025085,2025-07-13T23:16:53.932936
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_40.jpg,person,0.5125870704650879,2025-07-13T23:16:53.933022
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_40.jpg,person,0.45207592844963074,2025-07-13T23:16:53.933106
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_40.jpg,person,0.43699124455451965,2025-07-13T23:16:53.933191
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_40.jpg,person,0.3316478729248047,2025-07-13T23:16:53.933276
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_40.jpg,person,0.33127015829086304,2025-07-13T23:16:53.933360
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_41.jpg,person,0.4210361838340759,2025-07-13T23:16:55.051978
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_43.jpg,person,0.8564761877059937,2025-07-13T23:16:56.183900
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_43.jpg,chair,0.2936415374279022,2025-07-13T23:16:56.184002
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_44.jpg,cell phone,0.9386716485023499,2025-07-13T23:16:56.935422
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_44.jpg,person,0.8479923009872437,2025-07-13T23:16:56.935542
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_45.jpg,scissors,0.6319935321807861,2025-07-13T23:16:57.535159
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_46.jpg,person,0.8272138833999634,2025-07-13T23:16:57.924584
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_46.jpg,person,0.47488096356391907,2025-07-13T23:16:57.924697
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_46.jpg,tv,0.3886367678642273,2025-07-13T23:16:57.924789
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_49.jpg,kite,0.6801514625549316,2025-07-13T23:16:58.935281
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_49.jpg,kite,0.40330350399017334,2025-07-13T23:16:58.935394
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_49.jpg,kite,0.34492671489715576,2025-07-13T23:16:58.935503
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_49.jpg,frisbee,0.32522204518318176,2025-07-13T23:16:58.935582
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_50.jpg,cake,0.29161056876182556,2025-07-13T23:16:59.323767
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_52.jpg,person,0.7039297223091125,2025-07-13T23:16:59.906281
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_52.jpg,person,0.6460769772529602,2025-07-13T23:16:59.906392
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_52.jpg,horse,0.6252716183662415,2025-07-13T23:16:59.906482
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_52.jpg,person,0.513064980506897,2025-07-13T23:16:59.906569
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_52.jpg,person,0.4309833347797394,2025-07-13T23:16:59.906675
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_52.jpg,person,0.3347775638103485,2025-07-13T23:16:59.906769
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_53.jpg,person,0.573768675327301,2025-07-13T23:17:00.227381
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_55.jpg,stop sign,0.3071293234825134,2025-07-13T23:17:00.595685
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_56.jpg,person,0.8329588770866394,2025-07-13T23:17:01.172887
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_57.jpg,person,0.8896958827972412,2025-07-13T23:17:01.528222
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_57.jpg,potted plant,0.8720235228538513,2025-07-13T23:17:01.528338
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_57.jpg,potted plant,0.7365863919258118,2025-07-13T23:17:01.528432
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_57.jpg,potted plant,0.5936976075172424,2025-07-13T23:17:01.528521
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_57.jpg,potted plant,0.49152156710624695,2025-07-13T23:17:01.528608
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_57.jpg,potted plant,0.2665599286556244,2025-07-13T23:17:01.528704
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_58.jpg,bottle,0.41152629256248474,2025-07-13T23:17:02.388992
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_59.jpg,bottle,0.28661638498306274,2025-07-13T23:17:03.220925
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_64.jpg,person,0.6864548325538635,2025-07-13T23:17:04.897461
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_64.jpg,person,0.4401927888393402,2025-07-13T23:17:04.897573
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_64.jpg,banana,0.28093573451042175,2025-07-13T23:17:04.897664
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_64.jpg,remote,0.25620216131210327,2025-07-13T23:17:04.897752
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_67.jpg,stop sign,0.5792272090911865,2025-07-13T23:17:05.299454
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_67.jpg,book,0.2841630280017853,2025-07-13T23:17:05.299516
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_70.jpg,potted plant,0.924700140953064,2025-07-13T23:17:05.731989
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_70.jpg,person,0.844322144985199,2025-07-13T23:17:05.732161
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_70.jpg,book,0.4226498603820801,2025-07-13T23:17:05.732298
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_71.jpg,person,0.8835617899894714,2025-07-13T23:17:06.136117
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_71.jpg,person,0.8042728900909424,2025-07-13T23:17:06.136230
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_75.jpg,person,0.8353005647659302,2025-07-13T23:17:07.193640
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_76.jpg,person,0.8694229125976562,2025-07-13T23:17:07.671578
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_76.jpg,chair,0.2723304033279419,2025-07-13T23:17:07.671669
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_76.jpg,chair,0.25177425146102905,2025-07-13T23:17:07.671742
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_77.jpg,bottle,0.9558238387107849,2025-07-13T23:17:08.280535
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_77.jpg,bottle,0.9073092341423035,2025-07-13T23:17:08.280630
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_77.jpg,bottle,0.8960538506507874,2025-07-13T23:17:08.280709
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_77.jpg,bottle,0.8936647772789001,2025-07-13T23:17:08.280786
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_78.jpg,person,0.7698584198951721,2025-07-13T23:17:08.784546
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_78.jpg,person,0.35558605194091797,2025-07-13T23:17:08.784669
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_80.jpg,person,0.9279417395591736,2025-07-13T23:17:09.875046
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_80.jpg,bottle,0.7433301210403442,2025-07-13T23:17:09.875141
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_80.jpg,chair,0.5636420845985413,2025-07-13T23:17:09.875219
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_81.jpg,bottle,0.8817965388298035,2025-07-13T23:17:10.398429
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_81.jpg,bottle,0.8326680660247803,2025-07-13T23:17:10.398517
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_81.jpg,bottle,0.8216720223426819,2025-07-13T23:17:10.398590
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_81.jpg,bottle,0.8041247725486755,2025-07-13T23:17:10.398662
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_81.jpg,bottle,0.7617482542991638,2025-07-13T23:17:10.398734
CheMed123,C:/Users/user/Desktop/tasks/End_To_End_Medical_Intelligence_Platform/data/raw/images/2025-07-10/CheMed123/CheMed123_82.jpg,bottle,0.8991732001304626,2025-07-13T23:17:10.894062
